Position,Track Name,Artist,Streams,date,region,spotify_id
50,Potremmo Ritornare,Tiziano Ferro,201684,2017-01-06--2017-01-13,it,09DHBzgLgBFgV3lPeVpxV3
51,Let's Hurt Tonight,OneRepublic,192299,2017-01-06--2017-01-13,it,1oc4kHthIpfa2jQnIL33GE
52,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,179800,2017-01-06--2017-01-13,it,17Fd6Yb7mSbinKG8LoWfFl
53,What U Do to Me,Roshelle,171899,2017-01-06--2017-01-13,it,2mrNcVSW5DQaqKB1aZFCw8
54,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,167631,2017-01-06--2017-01-13,it,6JV2JOEocMgcZxYSZelKcc
55,Sai che,Marco Mengoni,159365,2017-01-06--2017-01-13,it,24bQcZCyld3z0Narzj7h3W
56,Now and Later,Sage The Gemini,155291,2017-01-06--2017-01-13,it,43jBqV3j3Xi1g6wO0bhIMd
57,"Faith - From ""Sing"" Original Motion Picture Soundtrack",Stevie Wonder,155256,2017-01-06--2017-01-13,it,1ta2S3gzMhDEm4zXj1CMF6
58,Fake Love,Drake,152202,2017-01-06--2017-01-13,it,343YBumqHu19cGoGARUTsd
59,Lost on You,LP,148926,2017-01-06--2017-01-13,it,3SqvR3HYLlCTYzbDXJ52OC
60,"How Far I'll Go - From ""Moana""",Alessia Cara,147281,2017-01-06--2017-01-13,it,5hYTyyh2odQKphUbMqc5gN
61,Alarm,Anne-Marie,134004,2017-01-06--2017-01-13,it,0OwX5aROoW1Iip8FV51Efg
62,New Dawns,Gaia,131614,2017-01-06--2017-01-13,it,6Lb37KLW5QLATVZzRbzfBK
63,Ride,Twenty One Pilots,124018,2017-01-06--2017-01-13,it,2Z8WuEywRWYTKe1NybPQEW
64,Scooteroni - RMX,Marracash,117648,2017-01-06--2017-01-13,it,2ALJr1qNX1OgTPBHUGn98v
65,Faded,Alan Walker,117481,2017-01-06--2017-01-13,it,7gHs73wELdeycvS48JfIos
66,Visiera A Becco,Sfera Ebbasta,113715,2017-01-06--2017-01-13,it,0nB7VgMGBTeOIO6LXwOvEJ
67,Hymn for the Weekend - Seeb Remix,Coldplay,112749,2017-01-06--2017-01-13,it,1OAiWI2oPmglaOiv9fdioU
68,Thinking out Loud,Ed Sheeran,111823,2017-01-06--2017-01-13,it,1Slwb6dOYkBlWal1PGtnNg
69,Completamente,Thegiornalisti,111783,2017-01-06--2017-01-13,it,7sh95K3HXkne9mVYDOIRWs
70,I Would Like,Zara Larsson,110499,2017-01-06--2017-01-13,it,4Q4jmPHwu0wrJvqrld0FQ6
71,I Got You,Bebe Rexha,108018,2017-01-06--2017-01-13,it,1FUViuNSldssMIawrOXF2i
72,Water Under the Bridge,Adele,107179,2017-01-06--2017-01-13,it,4vb4mFvYsr2h6enhjJsq9Y
73,Vorrei ma non posto,J-AX,105739,2017-01-06--2017-01-13,it,3SGYnEhg1vUHVlGnGdS6ed
74,Figli Di Papà,Sfera Ebbasta,105576,2017-01-06--2017-01-13,it,0X9tZPTijGk3YfqFK6Jbal
75,Love Yourself,Justin Bieber,104737,2017-01-06--2017-01-13,it,3hB5DgAiMAQ4DzYbsMq1IT
76,Don Medellín (feat. Rose Villain),Salmo,104663,2017-01-06--2017-01-13,it,5gAn53AobW1fP2TSN0k52c
77,Perfect Strangers,Jonas Blue,103328,2017-01-06--2017-01-13,it,1CUVN2kn7mW5FjkqXTR2W1
78,Catch & Release - Deepend Remix,Matt Simons,102217,2017-01-06--2017-01-13,it,2LZwKxTPZLBCYjUhlogMZl
79,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,102024,2017-01-06--2017-01-13,it,0L7loeTIg6akW84aEQZpCT
80,This Is What You Came For (feat. Rihanna),Calvin Harris,97891,2017-01-06--2017-01-13,it,0azC730Exh71aQlOt9Zj3y
81,Insta Lova,Marracash,96736,2017-01-06--2017-01-13,it,7xQzdIWt6yhNW9TtIF7yZl
82,Kill Em With Kindness,Selena Gomez,96473,2017-01-06--2017-01-13,it,7KxhSJOYiqCDclXDBNlFSZ
83,The Ocean (feat. Shy Martin),Mike Perry,95450,2017-01-06--2017-01-13,it,2CPqh63wRVscbceKcPxwvv
84,Wherever I Go,OneRepublic,92747,2017-01-06--2017-01-13,it,46jLy47W8rkf8rEX04gMKB
85,Reggaetón Lento (Bailemos),CNCO,92480,2017-01-06--2017-01-13,it,3AEZUABDXNtecAOSC1qTfo
86,Solo Dance,Martin Jensen,92371,2017-01-06--2017-01-13,it,6HUnnBwYZqcED1eQztxMBN
87,Dynamite (feat. Pretty Sister),Nause,92230,2017-01-06--2017-01-13,it,2Ae5awwKvQpTBKQHr1TYCg
88,Cheap Thrills (feat. Sean Paul),Sia,90963,2017-01-06--2017-01-13,it,378iszndTZAR4dH8kwsLC6
89,Sul ciglio senza far rumore,Alessandra Amoroso,90921,2017-01-06--2017-01-13,it,0p3x5S3Ay0sVUQhjebIxDb
90,BRNBQ,Sfera Ebbasta,90651,2017-01-06--2017-01-13,it,7FRGklIgBTWeqqy4QyFFF6
91,Sunset Lover,Petit Biscuit,90090,2017-01-06--2017-01-13,it,0hNduWmlWmEmuwEFcYvRu1
92,Buongiorno,GionnyScandal,89987,2017-01-06--2017-01-13,it,3sIEd8gIJiv38Np7XNuZGP
93,Andiamo A Comandare,Fabio Rovazzi,89482,2017-01-06--2017-01-13,it,2FSEIUUQCopkIyBKps8A0E
94,Cake By The Ocean,DNCE,89231,2017-01-06--2017-01-13,it,2aFiaMXmWsM3Vj72F9ksBl
95,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,87946,2017-01-06--2017-01-13,it,2wDjpPW3HZdA9quPPmZAMu
96,Sofia,Alvaro Soler,87224,2017-01-06--2017-01-13,it,1VoHrSS3QQ6TbpabLrFiYb
97,The Greatest,Sia,87218,2017-01-06--2017-01-13,it,6bLopGnirdrilrpdVB6Um1
98,Spirits,The Strumbellas,86627,2017-01-06--2017-01-13,it,2H6dHxAxGq5oQ9EiinNpXT
99,Miss You,James Hersey,86068,2017-01-06--2017-01-13,it,7of1slAJIWrXxP8ikAHxje
100,Let Me Hold You (Turn Me On),Dante Klein,85719,2017-01-06--2017-01-13,it,0lmdsH1MIoLsMymnNpd6HU
101,Portami con te,Boomdabash,84536,2017-01-06--2017-01-13,it,2S5H2pKuM6lgLC00VVKCZD
102,D'improvviso,Lorenzo Fragola,84268,2017-01-06--2017-01-13,it,4ykkHvzEE45AlcUq6vkVW6
103,She's Like a Star,Soul System,84066,2017-01-06--2017-01-13,it,5DKxQmzdX2B0HPYa0s7hNC
104,7 Years,Lukas Graham,82716,2017-01-06--2017-01-13,it,7129iqBafaphfc3WPCGC0L
105,Salvador Dalì,Marracash,82544,2017-01-06--2017-01-13,it,00ZvHVUdHcZNAwxGSKTGCk
106,Ulalala,Achille Lauro,82217,2017-01-06--2017-01-13,it,2NTxalkIR7Yz1nl5iIFWAz
107,Final Song,MØ,81990,2017-01-06--2017-01-13,it,4qqArAiTPueDxIp7cf87h7
108,Notti,Sfera Ebbasta,80933,2017-01-06--2017-01-13,it,7yAiocKxHuo27L68vvQDPn
109,Sorry,Justin Bieber,80391,2017-01-06--2017-01-13,it,69bp2EbF7Q2rqc5N3ylezZ
110,No Money,Galantis,78099,2017-01-06--2017-01-13,it,0gb1J5UrTpzaU1s3nupgCd
111,Bad and Boujee (feat. Lil Uzi Vert),Migos,76613,2017-01-06--2017-01-13,it,4Km5HrUvYTaSUfiSGPJeQR
112,Oronero,Giorgia,76207,2017-01-06--2017-01-13,it,1WpAmvXAlHCUqn6Nnp8Op6
113,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,75937,2017-01-06--2017-01-13,it,0tICYNayWWhH9GPeFrfjfD
114,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,75936,2017-01-06--2017-01-13,it,40UroIGvsMPLPBYwH8rMNA
115,Taped up Heart (feat. Clara Mae),KREAM,75853,2017-01-06--2017-01-13,it,26hcyzSE154xMZCbFdtInA
116,Fresh Eyes,Andy Grammer,75440,2017-01-06--2017-01-13,it,4nMlau89VAjmV7agkl7OY3
117,The A Team,Ed Sheeran,74615,2017-01-06--2017-01-13,it,1VdZ0vKfR5jneCmWIUAMxK
118,Panda,Desiigner,74366,2017-01-06--2017-01-13,it,5OOkp4U9P9oL23maHFHL1h
119,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,74191,2017-01-06--2017-01-13,it,1HCw8XKtTgWWU3JlEUR0qQ
120,Move Your Body - Alan Walker Remix,Sia,73816,2017-01-06--2017-01-13,it,6LUOMjoORvAkdhBYvESO46
121,Stressed Out,Twenty One Pilots,73717,2017-01-06--2017-01-13,it,3CRDbSIZ4r5MsZ0YwxuEkn
122,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,73530,2017-01-06--2017-01-13,it,3bidbhpOYeV4knp8AIu8Xn
