Position,Track Name,Artist,Streams,date,region,spotify_id
123,Safari,J Balvin,3783,2017-01-06--2017-01-13,gr,6rQSrBHf7HlZjtcMZ4S4bO
124,History,Olivia Holt,3761,2017-01-06--2017-01-13,gr,0WCEaydwN65cvwaW8aqptF
125,To Kyma,Melisses,3757,2017-01-06--2017-01-13,gr,5iKNac3DNe0NYVYJFz0lUz
126,'Till I Collapse,Eminem,3735,2017-01-06--2017-01-13,gr,6yr8GiTHWvFfi4o6Q5ebdT
127,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,3719,2017-01-06--2017-01-13,gr,0tICYNayWWhH9GPeFrfjfD
128,Lean On (feat. MØ & DJ Snake),Major Lazer,3700,2017-01-06--2017-01-13,gr,4WjH9Bzt3kx7z8kl0awxh4
129,Deja Vu,J. Cole,3692,2017-01-06--2017-01-13,gr,6I6NX6tjGsxFAsIfGzY9lJ
130,Capsize,FRENSHIP,3691,2017-01-06--2017-01-13,gr,2XMTqoHHSH0lvuXrvIEdco
131,The Other,Lauv,3669,2017-01-06--2017-01-13,gr,1lntL1cI2UIWlxjL5QiN8g
132,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,3651,2017-01-06--2017-01-13,gr,1R17cgUv6HeQFa78dzqb7s
133,Final Song,MØ,3632,2017-01-06--2017-01-13,gr,4qqArAiTPueDxIp7cf87h7
134,A Lonely Night,The Weeknd,3613,2017-01-06--2017-01-13,gr,4UknpXoLjlB7Mao4UWcJ2o
135,7 Years,Lukas Graham,3612,2017-01-06--2017-01-13,gr,7129iqBafaphfc3WPCGC0L
136,Sex,Cheat Codes,3603,2017-01-06--2017-01-13,gr,5DA77EqppDmCTWGovd4oTP
137,The Greatest,Sia,3591,2017-01-06--2017-01-13,gr,6bLopGnirdrilrpdVB6Um1
138,"i hate u, i love u (feat. olivia o'brien)",gnash,3589,2017-01-06--2017-01-13,gr,7vRriwrloYVaoAe3a9wJHe
139,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3562,2017-01-06--2017-01-13,gr,5Z01UMMf7V1o0MzF86s6WJ
140,Stitches,Shawn Mendes,3553,2017-01-06--2017-01-13,gr,1WP1r7fuvRqZRnUaTi2I1Q
141,Shout Out to My Ex,Little Mix,3546,2017-01-06--2017-01-13,gr,0YHUITU3w6ws1v8ehT264g
142,Attention,The Weeknd,3539,2017-01-06--2017-01-13,gr,6pDVjCUA3B1vg9waKutAsv
143,Do I Wanna Know?,Arctic Monkeys,3516,2017-01-06--2017-01-13,gr,3rq5w4bQGigXOfdN30ATJt
144,Purple Lamborghini (with Rick Ross),Skrillex,3477,2017-01-06--2017-01-13,gr,6JyuJFedEvPmdWQW0PkbGJ
145,PILLOWTALK,ZAYN,3462,2017-01-06--2017-01-13,gr,0PDUDa38GO8lMxLCRc4lL1
146,The Ocean (feat. Shy Martin),Mike Perry,3419,2017-01-06--2017-01-13,gr,2CPqh63wRVscbceKcPxwvv
147,Wake Up Where You Are,State of Sound,3416,2017-01-06--2017-01-13,gr,2s76aKBWKShlwPC4xTtEEE
148,Cool Girl,Tove Lo,3416,2017-01-06--2017-01-13,gr,5dKyZWlgjWw1oJgLa4GCZD
149,Can't Feel My Face,The Weeknd,3413,2017-01-06--2017-01-13,gr,6RsWqX8zABZLhZydXxEFOm
150,Let Me Hold You (Turn Me On),Dante Klein,3405,2017-01-06--2017-01-13,gr,0lmdsH1MIoLsMymnNpd6HU
151,Lush Life,Zara Larsson,3385,2017-01-06--2017-01-13,gr,1rIKgCH4H52lrvDcz50hS8
152,Ferrari,SNIK,3382,2017-01-06--2017-01-13,gr,5MMtMj1vfY0L2i8E3BsQ4i
153,Hotline Bling,Drake,3359,2017-01-06--2017-01-13,gr,2FBUoWkIuQXwayw2RNo5l6
154,Ordinary Life,The Weeknd,3331,2017-01-06--2017-01-13,gr,7lsYGc5H5DHktxO7gbB8bN
155,September Song,JP Cooper,3319,2017-01-06--2017-01-13,gr,0FuTx2s3YH1ppmtiM6l0zI
156,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,3316,2017-01-06--2017-01-13,gr,7xE4vKvjqUTtHyJ9zi0k1q
157,This Town,Niall Horan,3314,2017-01-06--2017-01-13,gr,5nA67Y0XX9JipZwYxX7Gl7
158,Hello,Adele,3298,2017-01-06--2017-01-13,gr,4sPmO7WMQUAf45kwMOtONw
159,Se Sena Stamatise I Kardia,Giorgos Sabanis,3284,2017-01-06--2017-01-13,gr,4FFHaJK3Ay5SvyXlXrxYXI
160,Love On The Brain,Rihanna,3281,2017-01-06--2017-01-13,gr,2aksifNn5ph8igDOkPBA02
161,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,3261,2017-01-06--2017-01-13,gr,7jltqRIyxLXBDNZ1QlmnBp
162,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,3234,2017-01-06--2017-01-13,gr,1WOmEg42Mgaz1nRimIMR9C
163,Hands To Myself,Selena Gomez,3158,2017-01-06--2017-01-13,gr,3CJvmtWw2bJsudbAC5uCQk
164,Tiimmy Turner,Desiigner,3149,2017-01-06--2017-01-13,gr,3NJG6vMH1ZsectZkocMEm0
165,Let It Go,James Bay,3131,2017-01-06--2017-01-13,gr,13HVjjWUZFaWilh2QUJKsP
166,Kill Em With Kindness,Selena Gomez,3131,2017-01-06--2017-01-13,gr,7KxhSJOYiqCDclXDBNlFSZ
167,"A Lovely Night - From ""La La Land"" Soundtrack",Ryan Gosling,3130,2017-01-06--2017-01-13,gr,2fXH2iei02pBaSIdn5X4zJ
168,Gold,Kiiara,3129,2017-01-06--2017-01-13,gr,6WhzFzROw3aq3rPWjgYlxr
169,Love To Lay,The Weeknd,3094,2017-01-06--2017-01-13,gr,1E43TJhKcM8hXgM958ROQ1
170,Sugar (feat. Francesco Yates),Robin Schulz,3086,2017-01-06--2017-01-13,gr,5tf1VVWniHgryyumXyJM7w
171,Kiss Me,Ed Sheeran,3074,2017-01-06--2017-01-13,gr,0Tel1fmuCxEFV6wBLXsEdk
172,Low Life (feat. The Weeknd),Future,3065,2017-01-06--2017-01-13,gr,7EiZI6JVHllARrX9PUvAdX
173,Stargirl Interlude,The Weeknd,3006,2017-01-06--2017-01-13,gr,5gDWsRxpJ2lZAffh5p7K0w
174,Oceans Away,A R I Z O N A,3005,2017-01-06--2017-01-13,gr,6A8dnC0xkiuWN4BshmTB2I
175,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2977,2017-01-06--2017-01-13,gr,5uDASfU19gDxSjW8cnCaBp
176,Dark Times,The Weeknd,2977,2017-01-06--2017-01-13,gr,0Gi17qCJh9e9RJxLaYkm9l
177,Million Reasons,Lady Gaga,2950,2017-01-06--2017-01-13,gr,50PWlIBU7PlGGwzgN8TiFJ
178,Sing,Ed Sheeran,2923,2017-01-06--2017-01-13,gr,6u0oHknFYrnUd42A6rvFly
179,Please Don't Go,Joel Adams,2918,2017-01-06--2017-01-13,gr,3cNjgVBKTJ1SvKhunrCdVy
180,Redbone,Childish Gambino,2902,2017-01-06--2017-01-13,gr,3kxfsdsCpFgN412fpnW85Y
181,Take Me To Church,Hozier,2900,2017-01-06--2017-01-13,gr,0IqKeD8ZSP72KbGYyzEcAs
182,You Don't Own Me (feat. G-Eazy),SAYGRACE,2899,2017-01-06--2017-01-13,gr,6KI1ZpZWYAJLvmVhCJz65G
183,Lay It All on Me (feat. Ed Sheeran),Rudimental,2876,2017-01-06--2017-01-13,gr,0vbbhcA6okLzvsy6WSTlLg
184,Hymn for the Weekend,Coldplay,2868,2017-01-06--2017-01-13,gr,3RiPr603aXAoi4GHyXx0uy
185,X (feat. Future),21 Savage,2854,2017-01-06--2017-01-13,gr,6fwdbPMwP1zVStm8FybmkO
186,Thinking About It (Let It Go) - KVR Remix,Nathan Goshen,2826,2017-01-06--2017-01-13,gr,0yJv0G7r1PZIl1CY5XhvkR
187,"Planetarium - From ""La La Land"" Soundtrack",Justin Hurwitz,2770,2017-01-06--2017-01-13,gr,5gcA28rUaSsEOM5g7Q5wF5
188,I'm a Mess,Ed Sheeran,2768,2017-01-06--2017-01-13,gr,3KiktyOxQd2Z0bmnabgRq2
189,No Heart,21 Savage,2761,2017-01-06--2017-01-13,gr,4gmmRb6bZJffOOiww1JGTO
190,OOOUUU,Young M.A,2759,2017-01-06--2017-01-13,gr,7JYsArznYOjX2jsrT3UEnL
191,Rap God,Eminem,2740,2017-01-06--2017-01-13,gr,6sDQ4uiWw9OdVrCXFLSlZt
192,Romantic - NOTD Remix,Stanaj,2737,2017-01-06--2017-01-13,gr,3SGWp9fJCzgK0WcpcKSQdy
193,Reggaetón Lento (Bailemos),CNCO,2724,2017-01-06--2017-01-13,gr,3AEZUABDXNtecAOSC1qTfo
194,Say It (feat. Tove Lo),Flume,2689,2017-01-06--2017-01-13,gr,4sQMalN597HdggTu196aL0
195,Stay (feat. Maty Noyes),Kygo,2681,2017-01-06--2017-01-13,gr,2FiSTH0GYpIioUgjfzMIja
196,All of Me,John Legend,2676,2017-01-06--2017-01-13,gr,2q6tgiA9tpb6DMguABwCWE
197,Swang,Rae Sremmurd,2655,2017-01-06--2017-01-13,gr,6mapJIPnQ23RTAevUoE0DL
198,Used to This (feat. Drake),Future,2643,2017-01-06--2017-01-13,gr,78sr3ogs4UzITcCNbXM9cM
199,One,Ed Sheeran,2643,2017-01-06--2017-01-13,gr,0A2J5TumCpT4aJVvQHNEQW
200,Osa Niotho,Konstantinos Argiros,2611,2017-01-06--2017-01-13,gr,7tKckpZN0PtaNNezEW2bLR
1,Shape of You,Ed Sheeran,71572,2017-01-13--2017-01-20,gr,7qiZfU4dY1lWllzX7mPBI3
2,Starboy,The Weeknd,35769,2017-01-13--2017-01-20,gr,5aAx2yezTd8zXrkmtKl66Z
3,Castle on the Hill,Ed Sheeran,30075,2017-01-13--2017-01-20,gr,6PCUP3dWmTjcTtXY02oFdT
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,26816,2017-01-13--2017-01-20,gr,3NdDpSvN911VPGivFlV5d0
5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,25063,2017-01-13--2017-01-20,gr,5knuzwU65gJK7IF5yJsuaW
6,Paris,The Chainsmokers,23880,2017-01-13--2017-01-20,gr,72jbDTw1piOOj770jWNeaG
7,Fake Love,Drake,19907,2017-01-13--2017-01-20,gr,343YBumqHu19cGoGARUTsd
8,I Feel It Coming,The Weeknd,19506,2017-01-13--2017-01-20,gr,5GXAXm5YOmYT0kL5jHvYBt
9,Call On Me - Ryan Riback Extended Remix,Starley,18232,2017-01-13--2017-01-20,gr,78rIJddV4X0HkNAInEcYde
10,Closer,The Chainsmokers,17791,2017-01-13--2017-01-20,gr,7BKLCZ1jbUBVqRi2FVlTVw
11,Don't Wanna Know,Maroon 5,17524,2017-01-13--2017-01-20,gr,5MFzQMkrl1FOOng9tq6R9r
12,Let Me Love You,DJ Snake,16819,2017-01-13--2017-01-20,gr,4pdPtRcBmOSQDlJ3Fk945m
13,Say You Won't Let Go,James Arthur,16395,2017-01-13--2017-01-20,gr,5uCax9HTNlzGybIStD3vDh
14,Chantaje (feat. Maluma),Shakira,15908,2017-01-13--2017-01-20,gr,6mICuAdrwEjh6Y6lroV2Kg
15,Just Hold On,Steve Aoki,15671,2017-01-13--2017-01-20,gr,3EmmCZoqpWOTY1g2GBwJoR
16,24K Magic,Bruno Mars,15538,2017-01-13--2017-01-20,gr,6b8Be6ljOzmkOmFslEb23P
17,Black Beatles,Rae Sremmurd,15052,2017-01-13--2017-01-20,gr,6fujklziTHa8uoM5OQSfIo
18,One Dance,Drake,14787,2017-01-13--2017-01-20,gr,1xznGGDReH1oQq0xzbwXa3
19,Human,Rag'n'Bone Man,14669,2017-01-13--2017-01-20,gr,58zsLZPvfflaiIbNWoA22O
20,Bad and Boujee (feat. Lil Uzi Vert),Migos,14216,2017-01-13--2017-01-20,gr,4Km5HrUvYTaSUfiSGPJeQR
21,Party Monster,The Weeknd,14138,2017-01-13--2017-01-20,gr,4F7A0DXBrmUAkp32uenhZt
22,Side To Side,Ariana Grande,14035,2017-01-13--2017-01-20,gr,4pLwZjInHj3SimIyN9SnOz
23,Bad Things (with Camila Cabello),Machine Gun Kelly,13849,2017-01-13--2017-01-20,gr,1PSBzsahR2AKwLJgx8ehBj
24,All Night,The Vamps,12722,2017-01-13--2017-01-20,gr,1yNyoWWWikbLhwIGWjZuDW
25,Mercy,Shawn Mendes,12657,2017-01-13--2017-01-20,gr,4TZy1wLyHec06pwgFYDh1a
