Position,Track Name,Artist,Streams,date,region,spotify_id
102,Love Yourself,Justin Bieber,163670,2017-01-06--2017-01-13,es,3hB5DgAiMAQ4DzYbsMq1IT
103,Sin Contrato (feat. Don Omar & Wisin) - Remix,Maluma,163177,2017-01-06--2017-01-13,es,2xNZeeqmwMPVKnD7FSQfgt
104,Te Vas,Ozuna,162886,2017-01-06--2017-01-13,es,2twUPIYOTqVivev47pf7bU
105,I Would Like,Zara Larsson,162784,2017-01-06--2017-01-13,es,4Q4jmPHwu0wrJvqrld0FQ6
106,Million Reasons,Lady Gaga,161458,2017-01-06--2017-01-13,es,50PWlIBU7PlGGwzgN8TiFJ
107,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,161331,2017-01-06--2017-01-13,es,3H179O48ynsu9q8LOnFQZY
108,Hymn for the Weekend - Seeb Remix,Coldplay,161219,2017-01-06--2017-01-13,es,1OAiWI2oPmglaOiv9fdioU
109,Necesito Ayuda,Jacob Forever,160532,2017-01-06--2017-01-13,es,4LqXNGoJUI3oGA7LM0Aulu
110,"How Far I'll Go - From ""Moana""",Alessia Cara,160000,2017-01-06--2017-01-13,es,5hYTyyh2odQKphUbMqc5gN
111,Sexual,NEIKED,159490,2017-01-06--2017-01-13,es,3AsAuGTaDQzavZZThyYlop
112,Tu Enemigo,Pablo López,159179,2017-01-06--2017-01-13,es,1G2gMKvtexF64ti7tJJBGy
113,Now and Later,Sage The Gemini,157796,2017-01-06--2017-01-13,es,43jBqV3j3Xi1g6wO0bhIMd
114,Love Me Now,John Legend,156481,2017-01-06--2017-01-13,es,6nxQdXa1uAL0rY72wPZu89
115,This Is What You Came For (feat. Rihanna),Calvin Harris,151463,2017-01-06--2017-01-13,es,0azC730Exh71aQlOt9Zj3y
116,No Creo en el Amor (feat. Sanco),Danny Romero,151068,2017-01-06--2017-01-13,es,4YZ0wT6Z9tklmm3LLCR3ur
117,Stressed Out,Twenty One Pilots,150333,2017-01-06--2017-01-13,es,3CRDbSIZ4r5MsZ0YwxuEkn
118,The Mack,Nevada,149700,2017-01-06--2017-01-13,es,7aV2mflaASUmGhCErm7kBO
119,Si Ella Quisiera - Remix,Justin Quiles,149049,2017-01-06--2017-01-13,es,0A2h9QjoPdbVwa9LFiijqM
120,Yo Quiero Vivir,Manuel Carrasco,147567,2017-01-06--2017-01-13,es,5B4xLzV6cWqP8L8hjf43HK
121,Pierde Los Modales,J Balvin,147363,2017-01-06--2017-01-13,es,4r3itKA9HEJo48RG65OEnt
122,Hello,KAROL G,146752,2017-01-06--2017-01-13,es,1PGENMzwUy16wlpZiuLS65
123,La Mala Y La Buena,Alex Sensation,146629,2017-01-06--2017-01-13,es,4lawFBY8FFw4dY4shoiCvC
124,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,146072,2017-01-06--2017-01-13,es,4vlbjBSMqycZk6t4HVRpnC
125,Mi Mayor Fortuna (with ChocQuibTown),Melendi,140352,2017-01-06--2017-01-13,es,2ohQN4UOfgXGwtF2ISUkFb
126,De Pies A Cabeza,Maná,139970,2017-01-06--2017-01-13,es,2CkHE54EH44Qj945ynQRw7
127,Andas En Mi Cabeza - Remix,Chino & Nacho,139751,2017-01-06--2017-01-13,es,733ybNEEEXHYxfk8sK6MRO
128,Playa y Arena (Remix),Mark B.,132384,2017-01-06--2017-01-13,es,4Q6Z7fn2xVhPZ1xn0XfEOY
129,Bad and Boujee (feat. Lil Uzi Vert),Migos,131579,2017-01-06--2017-01-13,es,4Km5HrUvYTaSUfiSGPJeQR
130,7 Years,Lukas Graham,131123,2017-01-06--2017-01-13,es,7129iqBafaphfc3WPCGC0L
131,No Money,Galantis,130926,2017-01-06--2017-01-13,es,0gb1J5UrTpzaU1s3nupgCd
132,Verano,La Oreja de Van Gogh,130321,2017-01-06--2017-01-13,es,5JdMJsSyGcnVrVJACgX5AS
133,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,130209,2017-01-06--2017-01-13,es,0L7loeTIg6akW84aEQZpCT
134,Destino o Casualidad,Melendi,128584,2017-01-06--2017-01-13,es,3NaEzk0OFnezhFFGqZNyYz
135,Quiero Que Vuelvas,Alejandro Fernández,127826,2017-01-06--2017-01-13,es,2Zw7rSucHm0MIph9gmNiSn
136,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,127700,2017-01-06--2017-01-13,es,0tICYNayWWhH9GPeFrfjfD
137,Catch & Release - Deepend Remix,Matt Simons,127446,2017-01-06--2017-01-13,es,2LZwKxTPZLBCYjUhlogMZl
138,Si no estás (feat. Dynell) - Remix,Xriz,126991,2017-01-06--2017-01-13,es,6OjXr0FvPyFLFJUYZ5YQL8
139,Cake By The Ocean,DNCE,126914,2017-01-06--2017-01-13,es,2aFiaMXmWsM3Vj72F9ksBl
140,Shout Out to My Ex,Little Mix,126028,2017-01-06--2017-01-13,es,0YHUITU3w6ws1v8ehT264g
141,Ya Quiero,Domino Saints,124518,2017-01-06--2017-01-13,es,3RfNSMA5VlAM66q6dNifMr
142,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,124515,2017-01-06--2017-01-13,es,1HCw8XKtTgWWU3JlEUR0qQ
143,Baila Toma,"Osmani Garcia ""La Voz""",123561,2017-01-06--2017-01-13,es,1VUm0rdXGDjAOApxFxGFJ4
144,Desafio (feat. Maluma),Jory Boy,123264,2017-01-06--2017-01-13,es,3pk19nKnFSl9E4X7gqq10A
145,La Cómplice,Alexis y Fido,122841,2017-01-06--2017-01-13,es,5ommnX8qOlbjRspCEFkn57
146,Blow Your Mind (Mwah),Dua Lipa,120170,2017-01-06--2017-01-13,es,2eAAEa8pxKF7My0EO4rFgR
147,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,119541,2017-01-06--2017-01-13,es,4tCtwWceOPWzenK2HAIJSb
148,Quédate - Remix,Andy Rivera,119439,2017-01-06--2017-01-13,es,5zke2XVsA1jZADDgXtIomh
149,Hey Baby (feat. Deb's Daughter),Dimitri Vegas & Like Mike,119294,2017-01-06--2017-01-13,es,3oUZXcz9WLNO71yHAumFbH
150,La Casa No Es Igual,Melendi,119246,2017-01-06--2017-01-13,es,7yjTvUlvx7S1pneUODlGBg
151,Sorry,Justin Bieber,119198,2017-01-06--2017-01-13,es,69bp2EbF7Q2rqc5N3ylezZ
152,Todas Las Promesas,Dasoul,118775,2017-01-06--2017-01-13,es,0rIU4p8z6OVvruWsHrpbwU
153,Picky,Joey Montana,117447,2017-01-06--2017-01-13,es,4tPL9PeVZY4c0jUPtSD5nx
154,Me Quema,Paulina Rubio,117050,2017-01-06--2017-01-13,es,5k5HXMmbU31I6cMOWnMgSQ
155,Los Charcos,Dani Martín,116841,2017-01-06--2017-01-13,es,6XPOXobXwTz9Bh8p9u0QXW
156,Latina Sabrosa,Snova,116178,2017-01-06--2017-01-13,es,2duYlBtpV5ZVx2dDTbpsQi
157,Adventure of a Lifetime,Coldplay,115317,2017-01-06--2017-01-13,es,69uxyAqqPIsUyTO8txoP2M
158,Work,Rihanna,114672,2017-01-06--2017-01-13,es,14WWzenpaEgQZlqPq2nk4v
159,Lush Life,Zara Larsson,113180,2017-01-06--2017-01-13,es,1rIKgCH4H52lrvDcz50hS8
160,Fiebre,David Bisbal,111680,2017-01-06--2017-01-13,es,544E59bf3opnM83UHIop94
161,Dueles,Jesse & Joy,111303,2017-01-06--2017-01-13,es,1iRvhKiXRElIH2Uf4gd95P
162,El Rey del Contrabando,Taburete,110688,2017-01-06--2017-01-13,es,1hUVzcXPRKihxxDlLe4gW4
163,Ginza,J Balvin,110461,2017-01-06--2017-01-13,es,5N8nNuTmIzkZOfcxXlygUw
164,Fast Car,Jonas Blue,110322,2017-01-06--2017-01-13,es,6OZh916QF8XNunWaP97WEZ
165,Detras De Ti (Remix) [feat. Ozuna],Jory Boy,109524,2017-01-06--2017-01-13,es,74eN3ZNL7krJw1BIcjA5pc
166,Would I Lie to You - Radio Edit,David Guetta,109469,2017-01-06--2017-01-13,es,4PdJSsESm34djLfBde9Pr2
167,Ya No,Manuel Carrasco,109386,2017-01-06--2017-01-13,es,6WjGi2WtgBNOkalkUcDgEn
168,Hello,Adele,109312,2017-01-06--2017-01-13,es,4sPmO7WMQUAf45kwMOtONw
169,Hymn for the Weekend,Coldplay,109195,2017-01-06--2017-01-13,es,3RiPr603aXAoi4GHyXx0uy
170,Todo No Es Casualidad - Versión Radio,India Martinez,109144,2017-01-06--2017-01-13,es,7hJ50qGogxnnOto7kISbSQ
171,Ya Estoy Mejor (feat. Andy Rivera) - Remix,Legarda,109050,2017-01-06--2017-01-13,es,2VCda72uH9Bz31jkNgj18Q
172,Por Fin Te Encontré,Cali Y El Dandee,108845,2017-01-06--2017-01-13,es,3GpvoKKWZyTwgbLEM9RmWM
173,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,108829,2017-01-06--2017-01-13,es,7yyRTcZmCiyzzJlNzGC9Ol
174,Llegaste tú (feat. Reykon),Sofia Reyes,108574,2017-01-06--2017-01-13,es,79Bm3DTEYuQsDpUVHbSRsL
175,Mama Said,Lukas Graham,108050,2017-01-06--2017-01-13,es,7675gjlUZzneYiMrQ9Inx8
176,El Perdón,Nicky Jam,107770,2017-01-06--2017-01-13,es,7qCAVkHWZkF44OzOUKf8Cr
177,Complicidad,Vanesa Martín,106991,2017-01-06--2017-01-13,es,3FGcV5ESbQNLgi5uvBmSmP
178,Tu jardín con enanitos,Melendi,106207,2017-01-06--2017-01-13,es,6yCjU5j6YHbux2VQCBTTE1
179,Pastillas para Dormir,Estopa,105840,2017-01-06--2017-01-13,es,0CQPWcVvEP0YqJudrQp3Pt
180,Come,Jain,105394,2017-01-06--2017-01-13,es,1YrC8s6yZWw23QxW6rfM9f
181,Flores de Agua y Plomo,Melendi,103641,2017-01-06--2017-01-13,es,6VsDogkQ9hSIKhYYMpuSKc
182,Antes de Morirme (feat. Rosalía),C. Tangana,100373,2017-01-06--2017-01-13,es,7aFBy1CBLGnZE1Iv6TvEZE
183,Traidora (feat. Marc Anthony),Gente De Zona,99962,2017-01-06--2017-01-13,es,7Fl3wSxRqBljyQH8dJSz9c
184,La Lluvia en los Zapatos,Leiva,99960,2017-01-06--2017-01-13,es,3tJmwP5PeFsl14K3frSgRy
185,I Got You,Bebe Rexha,99924,2017-01-06--2017-01-13,es,1FUViuNSldssMIawrOXF2i
186,El cielo que me das,Rosana,98639,2017-01-06--2017-01-13,es,60ACK7b0zVJyyQkJ1X2dB3
187,The A Team,Ed Sheeran,98533,2017-01-06--2017-01-13,es,1VdZ0vKfR5jneCmWIUAMxK
188,Caroline,Aminé,98199,2017-01-06--2017-01-13,es,5GFDrUTLGJix84sNhjCG0g
189,The Ocean (feat. Shy Martin),Mike Perry,98094,2017-01-06--2017-01-13,es,2CPqh63wRVscbceKcPxwvv
190,Bailando - Spanish Version,Enrique Iglesias,97778,2017-01-06--2017-01-13,es,32lm3769IRfcnrQV11LO4E
191,All of Me,John Legend,97512,2017-01-06--2017-01-13,es,2q6tgiA9tpb6DMguABwCWE
192,Te de Campana,DJ Tetraguy,97301,2017-01-06--2017-01-13,es,0StRt2W3IPe2MnpixQi6e5
193,Hijos Del Verbo Amar,Pablo López,97107,2017-01-06--2017-01-13,es,5EZxIvwVrnBxwHWl69rgK5
194,El Fin,Taburete,96628,2017-01-06--2017-01-13,es,1GhXPpse3pWbl7B7u21D7u
195,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,96516,2017-01-06--2017-01-13,es,46NBoIAHrmR7qcUGCIFEjR
196,Sin Contrato (feat. Fifth Harmony),Maluma,96395,2017-01-06--2017-01-13,es,09S64DUkxIX9EwIaULu6yN
197,Soy Tu Superhéroe,Melendi,96238,2017-01-06--2017-01-13,es,3Jlw1BKSfwCL8CpyftflYX
198,Si ella quisiera,Justin Quiles,96224,2017-01-06--2017-01-13,es,7cIkMEpDhT7Vpw1FHOQqKC
199,Mayor Que Yo 3,Luny Tunes,95714,2017-01-06--2017-01-13,es,0bMRpUsk1IWi5O2NIkWsqR
200,What Do You Mean?,Justin Bieber,95365,2017-01-06--2017-01-13,es,3pzjHKrQSvXGHQ98dx18HI
1,Despacito (Featuring Daddy Yankee),Luis Fonsi,2296077,2017-01-13--2017-01-20,es,4aWmUDTfIPGksMNLV2rQP2
2,Shape of You,Ed Sheeran,1613616,2017-01-13--2017-01-20,es,7qiZfU4dY1lWllzX7mPBI3
3,Chantaje (feat. Maluma),Shakira,1515310,2017-01-13--2017-01-20,es,6mICuAdrwEjh6Y6lroV2Kg
4,Reggaetón Lento (Bailemos),CNCO,1451084,2017-01-13--2017-01-20,es,3AEZUABDXNtecAOSC1qTfo
5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1263433,2017-01-13--2017-01-20,es,5knuzwU65gJK7IF5yJsuaW
6,Safari,J Balvin,1115465,2017-01-13--2017-01-20,es,6rQSrBHf7HlZjtcMZ4S4bO
7,Castle on the Hill,Ed Sheeran,906636,2017-01-13--2017-01-20,es,6PCUP3dWmTjcTtXY02oFdT
8,Gyal You A Party Animal - Remix,Charly Black,902563,2017-01-13--2017-01-20,es,1AkTW13ysu0AJrwuM6UY0I
9,Otra vez (feat. J Balvin),Zion & Lennox,881331,2017-01-13--2017-01-20,es,3QwBODjSEzelZyVjxPOHdq
10,Traicionera,Sebastian Yatra,834966,2017-01-13--2017-01-20,es,5J1c3M4EldCfNxXwrwt8mT
11,Vente Pa' Ca (feat. Maluma),Ricky Martin,824954,2017-01-13--2017-01-20,es,7DM4BPaS7uofFul3ywMe46
12,Starboy,The Weeknd,794050,2017-01-13--2017-01-20,es,5aAx2yezTd8zXrkmtKl66Z
13,24K Magic,Bruno Mars,757486,2017-01-13--2017-01-20,es,6b8Be6ljOzmkOmFslEb23P
14,Let Me Love You,DJ Snake,749946,2017-01-13--2017-01-20,es,4pdPtRcBmOSQDlJ3Fk945m
15,Vacaciones,Wisin,715968,2017-01-13--2017-01-20,es,3dQDid3IUNhZy1OehIfYfE
16,Don't Wanna Know,Maroon 5,712747,2017-01-13--2017-01-20,es,5MFzQMkrl1FOOng9tq6R9r
17,Closer,The Chainsmokers,690349,2017-01-13--2017-01-20,es,7BKLCZ1jbUBVqRi2FVlTVw
18,Manicomio,Cosculluela,683664,2017-01-13--2017-01-20,es,3n58u3LOFw8mITLvfPvQBz
19,La Bicicleta,Carlos Vives,680551,2017-01-13--2017-01-20,es,0sXvAOmXgjR2QUqLK1MltU
20,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,671115,2017-01-13--2017-01-20,es,6stYbAJgTszHAHZMPxWWCY
21,Te Quiero Pa´Mi,Don Omar,667420,2017-01-13--2017-01-20,es,3BY2mafsbsoKGqS380Xnuz
22,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,648094,2017-01-13--2017-01-20,es,6sMPwcpYtxm1mlgYbp1B0t
23,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,627159,2017-01-13--2017-01-20,es,3NdDpSvN911VPGivFlV5d0
