Position,Track Name,Artist,date,region,spotify_id
25,Perdona (Ahora Sí Que Sí),Carolina Durante,2019-01-01,es,1AODZVWUeYlsKoFTo2iyEA
26,KNOCK,Stafford Brothers,2019-01-01,es,6FZeriWMXd5ciTN7GvC0od
27,Trampoline,SHAED,2019-01-01,es,0lsRatBUs9HNIZAmoGABzk
28,Sin Culpa (feat. DrefQuila),Duki,2019-01-01,es,3dLiBBKbeUIhzGNeuo5JGS
29,"Unnskyld (From the Original Motion Picture ""Battle"")",Yomi,2019-01-01,es,2DVqeI32HixbQi59kXLpG6
30,No Tengo Nada,Alejandro Sanz,2019-01-01,es,2gXclup5H2J9dInrVLFs3n
31,El Polvorron,Leticia Sabater,2019-01-01,es,7nLRa6rd6QnddjEvuB8DmL
32,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-01,es,4w8niZpiMy6qz1mntFA5uM
33,oh 9od,tha Supreme,2019-01-01,es,0UuqwLM3UFmwcXSJgfFHvr
34,Hanging Tree - Original Mix,Michael Bibi,2019-01-01,es,7n0cOjwadpms08yfGEeyOQ
35,Mejor Que Tú,Aitana,2019-01-01,es,7Kn8yBD9hk8zJtgMQQrTKV
36,Bvulgari,Daddy's Groove,2019-01-01,es,7rEOUR7AmXcgd32WG5duJh
37,Bitch Lasagna,Party in Backyard,2019-01-01,es,0xGl8HKFncXK7aFZRTGZsr
38,Desde el Corazón,Bad Bunny,2019-01-01,es,1R2mapMAUiYqre6jcFX57g
39,El Burrito Sabanero - Tuki-Tuki Version,Marco Pastor Estelles,2019-01-01,es,0OlwVgiXo2qkwAI84wmTLj
40,Está Rico,Marc Anthony,2019-01-01,es,2wRkBumdItthjYP9XknImg
41,Me Gusta,Natti Natasha,2019-01-01,es,2hNwoBCLppnljA7HVvwZns
42,Move Your Body To The Beat,Reinier Zonneveld,2019-01-01,es,53cLYZSnsw7BeJybRHPlox
43,Bubalu,Becky G,2019-01-01,es,7dNwJbsT0sg1le5kVugGJb
44,Shallow,Lady Gaga,2019-01-01,es,2VxeLyX666F8uXCJ0dZF8B
45,Replay,Maikel Delacalle,2019-01-01,es,07w6jp4Fq8GGqhLoDYoVkb
46,Créeme,KAROL G,2019-01-01,es,1mT47pKLXUwPYGwB91GcNz
47,Happy Birthday,Sfera Ebbasta,2019-01-01,es,7Cw97917dvg5xm6XMAA4Y2
48,Gam Gam,Marnik,2019-01-01,es,3kf0ERnVuqQs62SIpj4HN8
49,Asesina - Remix,Brytiago,2019-01-01,es,59PYgzOiOjGDzjDT5N5oOX
50,Grip,Seeb,2019-01-01,es,3gicyfiEVMGONgzygpWjNT
1,Calma - Remix,Pedro Capó,2019-01-02,es,5iwz1NiezX7WWjnCgY5TH4
2,Adan y Eva,Paulo Londra,2019-01-02,es,6FyRXC8tJUh863JCkyWqtk
3,MALA,6ix9ine,2019-01-02,es,0LQ1J0BCzA2qnAgp9MkkNE
4,Vas A Quedarte,Aitana,2019-01-02,es,2b3JxLi8KAiOsD8ehnOxDZ
5,A Solas - Remix,Lunay,2019-01-02,es,3T5QSIgoaPIh07SwixRDp7
6,Adictiva,Daddy Yankee,2019-01-02,es,6MJUCumnQsQEKbCy28tbCP
7,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-02,es,27rdGxbavYJeBphck5MZAF
8,Ta To Gucci (Remix),Cauty,2019-01-02,es,7kuRvjpeUcn6qNV9IBXC2C
9,Ella Quiere Beber - Remix,Anuel AA,2019-01-02,es,2cYnZNzFRFK0H7vSNxPsUq
10,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-02,es,6fIgsZFtGXiIvxb2Y6oCc7
11,Desconocidos,Mau y Ricky,2019-01-02,es,0s5DNDV6LAKn2u2Ufa3VjQ
12,MIA (feat. Drake),Bad Bunny,2019-01-02,es,116H0KvKr2Zl4RPuVBruDO
13,Reggaeton,J Balvin,2019-01-02,es,2D3z17LBMJ2HEHeBFFjTLi
14,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,2019-01-02,es,1Ea0zWC9cjfsF70fvZ3qva
15,Going Bad (feat. Drake),Meek Mill,2019-01-02,es,2IRZnDFmlqMuOrYOLnZZyc
16,Machirulo Escóndete,Tongo,2019-01-02,es,2iQsv9ihNwcYexIfyj3JHV
17,De Cero a Cien,Adrian Fyrla,2019-01-02,es,3Kjfxwet6r59mTpQQID8GV
18,Imposible,Luis Fonsi,2019-01-02,es,3ao3OVxHlb3C08vAaApUlm
19,Déjalo,Nacho,2019-01-02,es,4VTTpwcAxVSQNzEZLi75d0
20,Otra Copa,Bandaga,2019-01-02,es,38a7xqi18rg8wGJhK71fj8
21,Booty,C. Tangana,2019-01-02,es,4W3FJapn5CD6Fnrlfj4HFe
22,Perdona (Ahora Sí Que Sí),Carolina Durante,2019-01-02,es,1AODZVWUeYlsKoFTo2iyEA
23,"Unnskyld (From the Original Motion Picture ""Battle"")",Yomi,2019-01-02,es,2DVqeI32HixbQi59kXLpG6
24,Ramenez la coupe à la maison,Vegedream,2019-01-02,es,1m0UFnuTktOkksvjbF9z0m
25,Can You Imagine That?,Emily Blunt,2019-01-02,es,5ollDCofTmRZN0Bbhz4EDW
26,Bajito,Ana Guerra,2019-01-02,es,1izomJbkB4nTh5hDLgsBZd
27,"thank u, next",Ariana Grande,2019-01-02,es,2rPE9A1vEgShuZxxzR2tZH
28,Trampoline,SHAED,2019-01-02,es,0lsRatBUs9HNIZAmoGABzk
29,Sin Culpa (feat. DrefQuila),Duki,2019-01-02,es,3dLiBBKbeUIhzGNeuo5JGS
30,Bvulgari,Daddy's Groove,2019-01-02,es,7rEOUR7AmXcgd32WG5duJh
31,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-02,es,4w8niZpiMy6qz1mntFA5uM
32,No Tengo Nada,Alejandro Sanz,2019-01-02,es,2gXclup5H2J9dInrVLFs3n
33,El Polvorron,Leticia Sabater,2019-01-02,es,7nLRa6rd6QnddjEvuB8DmL
34,Cafe Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Mix,MATTN,2019-01-02,es,0TZAaAMSP5b5GpRKQn83Rg
35,KNOCK,Stafford Brothers,2019-01-02,es,6FZeriWMXd5ciTN7GvC0od
36,Bitch Lasagna,Party in Backyard,2019-01-02,es,0xGl8HKFncXK7aFZRTGZsr
37,Desde el Corazón,Bad Bunny,2019-01-02,es,1R2mapMAUiYqre6jcFX57g
38,Está Rico,Marc Anthony,2019-01-02,es,2wRkBumdItthjYP9XknImg
39,Mejor Que Tú,Aitana,2019-01-02,es,7Kn8yBD9hk8zJtgMQQrTKV
40,Me Gusta,Natti Natasha,2019-01-02,es,2hNwoBCLppnljA7HVvwZns
41,El Burrito Sabanero - Tuki-Tuki Version,Marco Pastor Estelles,2019-01-02,es,0OlwVgiXo2qkwAI84wmTLj
42,Bubalu,Becky G,2019-01-02,es,7dNwJbsT0sg1le5kVugGJb
43,Real Love,Ashe,2019-01-02,es,2f47eePMUJvRVVqWdA4JC2
44,Shallow,Lady Gaga,2019-01-02,es,2VxeLyX666F8uXCJ0dZF8B
45,Back Into Consciousness - Original Mix,Spektre,2019-01-02,es,2Xg4bsCoRI7Ey7eIy6tmvV
46,Replay,Maikel Delacalle,2019-01-02,es,07w6jp4Fq8GGqhLoDYoVkb
47,Grip,Seeb,2019-01-02,es,3gicyfiEVMGONgzygpWjNT
48,Say My Name,David Guetta,2019-01-02,es,0YammaEkYSeo9vQYZ1OwS6
49,Gam Gam,Marnik,2019-01-02,es,3kf0ERnVuqQs62SIpj4HN8
50,Happy Birthday,Sfera Ebbasta,2019-01-02,es,7Cw97917dvg5xm6XMAA4Y2
1,Calma - Remix,Pedro Capó,2019-01-03,es,5iwz1NiezX7WWjnCgY5TH4
2,Adan y Eva,Paulo Londra,2019-01-03,es,6FyRXC8tJUh863JCkyWqtk
3,MALA,6ix9ine,2019-01-03,es,0LQ1J0BCzA2qnAgp9MkkNE
4,Vas A Quedarte,Aitana,2019-01-03,es,2b3JxLi8KAiOsD8ehnOxDZ
5,A Solas - Remix,Lunay,2019-01-03,es,3T5QSIgoaPIh07SwixRDp7
6,Adictiva,Daddy Yankee,2019-01-03,es,6MJUCumnQsQEKbCy28tbCP
7,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-03,es,27rdGxbavYJeBphck5MZAF
8,Ta To Gucci (Remix),Cauty,2019-01-03,es,7kuRvjpeUcn6qNV9IBXC2C
9,A Cover Is Not the Book,Emily Blunt,2019-01-03,es,4aXYjdLxgXUgFgQk23t8Tv
10,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-03,es,6fIgsZFtGXiIvxb2Y6oCc7
11,Ella Quiere Beber - Remix,Anuel AA,2019-01-03,es,2cYnZNzFRFK0H7vSNxPsUq
12,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,2019-01-03,es,1Ea0zWC9cjfsF70fvZ3qva
13,Desconocidos,Mau y Ricky,2019-01-03,es,0s5DNDV6LAKn2u2Ufa3VjQ
14,Going Bad (feat. Drake),Meek Mill,2019-01-03,es,2IRZnDFmlqMuOrYOLnZZyc
15,Reggaeton,J Balvin,2019-01-03,es,2D3z17LBMJ2HEHeBFFjTLi
16,Machirulo Escóndete,Tongo,2019-01-03,es,2iQsv9ihNwcYexIfyj3JHV
17,De Cero a Cien,Adrian Fyrla,2019-01-03,es,3Kjfxwet6r59mTpQQID8GV
18,MIA (feat. Drake),Bad Bunny,2019-01-03,es,116H0KvKr2Zl4RPuVBruDO
19,Otra Copa,Bandaga,2019-01-03,es,38a7xqi18rg8wGJhK71fj8
20,"Unnskyld (From the Original Motion Picture ""Battle"")",Yomi,2019-01-03,es,2DVqeI32HixbQi59kXLpG6
21,Imposible,Luis Fonsi,2019-01-03,es,3ao3OVxHlb3C08vAaApUlm
22,Ramenez la coupe à la maison,Vegedream,2019-01-03,es,1m0UFnuTktOkksvjbF9z0m
23,Déjalo,Nacho,2019-01-03,es,4VTTpwcAxVSQNzEZLi75d0
24,Booty,C. Tangana,2019-01-03,es,4W3FJapn5CD6Fnrlfj4HFe
25,Can You Imagine That?,Emily Blunt,2019-01-03,es,5ollDCofTmRZN0Bbhz4EDW
26,Bajito,Ana Guerra,2019-01-03,es,1izomJbkB4nTh5hDLgsBZd
27,"thank u, next",Ariana Grande,2019-01-03,es,2rPE9A1vEgShuZxxzR2tZH
28,Trampoline,SHAED,2019-01-03,es,0lsRatBUs9HNIZAmoGABzk
29,KNOCK,Stafford Brothers,2019-01-03,es,6FZeriWMXd5ciTN7GvC0od
30,Perdona (Ahora Sí Que Sí),Carolina Durante,2019-01-03,es,1AODZVWUeYlsKoFTo2iyEA
31,Bvulgari,Daddy's Groove,2019-01-03,es,7rEOUR7AmXcgd32WG5duJh
32,No Tengo Nada,Alejandro Sanz,2019-01-03,es,2gXclup5H2J9dInrVLFs3n
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-03,es,4w8niZpiMy6qz1mntFA5uM
34,Cafe Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Mix,MATTN,2019-01-03,es,0TZAaAMSP5b5GpRKQn83Rg
35,Está Rico,Marc Anthony,2019-01-03,es,2wRkBumdItthjYP9XknImg
36,Desde el Corazón,Bad Bunny,2019-01-03,es,1R2mapMAUiYqre6jcFX57g
37,Real Love,Ashe,2019-01-03,es,2f47eePMUJvRVVqWdA4JC2
38,Me Gusta,Natti Natasha,2019-01-03,es,2hNwoBCLppnljA7HVvwZns
39,Sin Culpa (feat. DrefQuila),Duki,2019-01-03,es,3dLiBBKbeUIhzGNeuo5JGS
40,Back Into Consciousness - Original Mix,Spektre,2019-01-03,es,2Xg4bsCoRI7Ey7eIy6tmvV
41,Jenifer,Gabriel Diniz,2019-01-03,es,5ixqGGFu0hdHfErdp32QwT
42,El Polvorron,Leticia Sabater,2019-01-03,es,7nLRa6rd6QnddjEvuB8DmL
43,Mejor Que Tú,Aitana,2019-01-03,es,7Kn8yBD9hk8zJtgMQQrTKV
44,Poca Suerte,Funzo & Baby Loud,2019-01-03,es,5NuVQ1a9vJxMeXJNMpXfZ7
45,Bubalu,Becky G,2019-01-03,es,7dNwJbsT0sg1le5kVugGJb
46,Shallow,Lady Gaga,2019-01-03,es,2VxeLyX666F8uXCJ0dZF8B
47,BAD,ricky retro,2019-01-03,es,6adDpX54Bz3rBkmI1FwnvL
48,Replay,Maikel Delacalle,2019-01-03,es,07w6jp4Fq8GGqhLoDYoVkb
49,Sweet but Psycho,Ava Max,2019-01-03,es,25sgk305KZfyuqVBQIahim
50,Bitch Lasagna,Party in Backyard,2019-01-03,es,0xGl8HKFncXK7aFZRTGZsr
1,Calma - Remix,Pedro Capó,2019-01-04,es,5iwz1NiezX7WWjnCgY5TH4
2,Adan y Eva,Paulo Londra,2019-01-04,es,6FyRXC8tJUh863JCkyWqtk
3,MALA,6ix9ine,2019-01-04,es,0LQ1J0BCzA2qnAgp9MkkNE
4,A Solas - Remix,Lunay,2019-01-04,es,3T5QSIgoaPIh07SwixRDp7
5,Vas A Quedarte,Aitana,2019-01-04,es,2b3JxLi8KAiOsD8ehnOxDZ
6,Adictiva,Daddy Yankee,2019-01-04,es,6MJUCumnQsQEKbCy28tbCP
7,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-04,es,27rdGxbavYJeBphck5MZAF
8,Ta To Gucci (Remix),Cauty,2019-01-04,es,7kuRvjpeUcn6qNV9IBXC2C
9,A Cover Is Not the Book,Emily Blunt,2019-01-04,es,4aXYjdLxgXUgFgQk23t8Tv
10,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-04,es,6fIgsZFtGXiIvxb2Y6oCc7
11,De Cero a Cien,Adrian Fyrla,2019-01-04,es,3Kjfxwet6r59mTpQQID8GV
12,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,2019-01-04,es,1Ea0zWC9cjfsF70fvZ3qva
13,Otra Copa,Bandaga,2019-01-04,es,38a7xqi18rg8wGJhK71fj8
14,Ella Quiere Beber - Remix,Anuel AA,2019-01-04,es,2cYnZNzFRFK0H7vSNxPsUq
15,Desconocidos,Mau y Ricky,2019-01-04,es,0s5DNDV6LAKn2u2Ufa3VjQ
16,Reggaeton,J Balvin,2019-01-04,es,2D3z17LBMJ2HEHeBFFjTLi
17,Going Bad (feat. Drake),Meek Mill,2019-01-04,es,2IRZnDFmlqMuOrYOLnZZyc
18,Can You Imagine That?,Emily Blunt,2019-01-04,es,5ollDCofTmRZN0Bbhz4EDW
19,MIA (feat. Drake),Bad Bunny,2019-01-04,es,116H0KvKr2Zl4RPuVBruDO
20,KNOCK,Stafford Brothers,2019-01-04,es,6FZeriWMXd5ciTN7GvC0od
21,Imposible,Luis Fonsi,2019-01-04,es,3ao3OVxHlb3C08vAaApUlm
22,Ramenez la coupe à la maison,Vegedream,2019-01-04,es,1m0UFnuTktOkksvjbF9z0m
23,Machirulo Escóndete,Tongo,2019-01-04,es,2iQsv9ihNwcYexIfyj3JHV
24,Booty,C. Tangana,2019-01-04,es,4W3FJapn5CD6Fnrlfj4HFe
25,Déjalo,Nacho,2019-01-04,es,4VTTpwcAxVSQNzEZLi75d0
26,"thank u, next",Ariana Grande,2019-01-04,es,2rPE9A1vEgShuZxxzR2tZH
27,Bajito,Ana Guerra,2019-01-04,es,1izomJbkB4nTh5hDLgsBZd
28,No Tengo Nada,Alejandro Sanz,2019-01-04,es,2gXclup5H2J9dInrVLFs3n
29,Jenifer,Gabriel Diniz,2019-01-04,es,5ixqGGFu0hdHfErdp32QwT
30,Perdona (Ahora Sí Que Sí),Carolina Durante,2019-01-04,es,1AODZVWUeYlsKoFTo2iyEA
31,"Unnskyld (From the Original Motion Picture ""Battle"")",Yomi,2019-01-04,es,2DVqeI32HixbQi59kXLpG6
32,Bvulgari,Daddy's Groove,2019-01-04,es,7rEOUR7AmXcgd32WG5duJh
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-04,es,4w8niZpiMy6qz1mntFA5uM
34,Trampoline,SHAED,2019-01-04,es,0lsRatBUs9HNIZAmoGABzk
35,Cafe Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Mix,MATTN,2019-01-04,es,0TZAaAMSP5b5GpRKQn83Rg
36,Me Gusta,Natti Natasha,2019-01-04,es,2hNwoBCLppnljA7HVvwZns
37,Real Love,Ashe,2019-01-04,es,2f47eePMUJvRVVqWdA4JC2
38,Está Rico,Marc Anthony,2019-01-04,es,2wRkBumdItthjYP9XknImg
39,Desde el Corazón,Bad Bunny,2019-01-04,es,1R2mapMAUiYqre6jcFX57g
40,Sin Culpa (feat. DrefQuila),Duki,2019-01-04,es,3dLiBBKbeUIhzGNeuo5JGS
41,BAD,ricky retro,2019-01-04,es,6adDpX54Bz3rBkmI1FwnvL
42,Mejor Que Tú,Aitana,2019-01-04,es,7Kn8yBD9hk8zJtgMQQrTKV
43,Bubalu,Becky G,2019-01-04,es,7dNwJbsT0sg1le5kVugGJb
44,Poca Suerte,Funzo & Baby Loud,2019-01-04,es,5NuVQ1a9vJxMeXJNMpXfZ7
45,Back Into Consciousness - Original Mix,Spektre,2019-01-04,es,2Xg4bsCoRI7Ey7eIy6tmvV
46,Hanging Tree - Original Mix,Michael Bibi,2019-01-04,es,7n0cOjwadpms08yfGEeyOQ
47,Shallow,Lady Gaga,2019-01-04,es,2VxeLyX666F8uXCJ0dZF8B
48,Sweet but Psycho,Ava Max,2019-01-04,es,25sgk305KZfyuqVBQIahim
49,Pa Olvidarte,ChocQuibTown,2019-01-04,es,0NCMHQFpWVDK199pKR2Y7V
50,Say My Name,David Guetta,2019-01-04,es,0YammaEkYSeo9vQYZ1OwS6
1,Calma - Remix,Pedro Capó,2019-01-05,es,5iwz1NiezX7WWjnCgY5TH4
2,Adan y Eva,Paulo Londra,2019-01-05,es,6FyRXC8tJUh863JCkyWqtk
3,A Solas - Remix,Lunay,2019-01-05,es,3T5QSIgoaPIh07SwixRDp7
4,Vas A Quedarte,Aitana,2019-01-05,es,2b3JxLi8KAiOsD8ehnOxDZ
5,MALA,6ix9ine,2019-01-05,es,0LQ1J0BCzA2qnAgp9MkkNE
6,Adictiva,Daddy Yankee,2019-01-05,es,6MJUCumnQsQEKbCy28tbCP
7,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-05,es,27rdGxbavYJeBphck5MZAF
8,Ta To Gucci (Remix),Cauty,2019-01-05,es,7kuRvjpeUcn6qNV9IBXC2C
9,A Cover Is Not the Book,Emily Blunt,2019-01-05,es,4aXYjdLxgXUgFgQk23t8Tv
10,De Cero a Cien,Adrian Fyrla,2019-01-05,es,3Kjfxwet6r59mTpQQID8GV
11,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-05,es,6fIgsZFtGXiIvxb2Y6oCc7
12,Otra Copa,Bandaga,2019-01-05,es,38a7xqi18rg8wGJhK71fj8
13,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,2019-01-05,es,1Ea0zWC9cjfsF70fvZ3qva
14,Ella Quiere Beber - Remix,Anuel AA,2019-01-05,es,2cYnZNzFRFK0H7vSNxPsUq
15,Desconocidos,Mau y Ricky,2019-01-05,es,0s5DNDV6LAKn2u2Ufa3VjQ
16,Going Bad (feat. Drake),Meek Mill,2019-01-05,es,2IRZnDFmlqMuOrYOLnZZyc
17,Can You Imagine That?,Emily Blunt,2019-01-05,es,5ollDCofTmRZN0Bbhz4EDW
18,Reggaeton,J Balvin,2019-01-05,es,2D3z17LBMJ2HEHeBFFjTLi
19,KNOCK,Stafford Brothers,2019-01-05,es,6FZeriWMXd5ciTN7GvC0od
20,Bvulgari,Daddy's Groove,2019-01-05,es,7rEOUR7AmXcgd32WG5duJh
21,Ramenez la coupe à la maison,Vegedream,2019-01-05,es,1m0UFnuTktOkksvjbF9z0m
22,Jenifer,Gabriel Diniz,2019-01-05,es,5ixqGGFu0hdHfErdp32QwT
23,Imposible,Luis Fonsi,2019-01-05,es,3ao3OVxHlb3C08vAaApUlm
24,Booty,C. Tangana,2019-01-05,es,4W3FJapn5CD6Fnrlfj4HFe
25,MIA (feat. Drake),Bad Bunny,2019-01-05,es,116H0KvKr2Zl4RPuVBruDO
26,"thank u, next",Ariana Grande,2019-01-05,es,2rPE9A1vEgShuZxxzR2tZH
27,Déjalo,Nacho,2019-01-05,es,4VTTpwcAxVSQNzEZLi75d0
28,Cafe Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Mix,MATTN,2019-01-05,es,0TZAaAMSP5b5GpRKQn83Rg
29,Machirulo Escóndete,Tongo,2019-01-05,es,2iQsv9ihNwcYexIfyj3JHV
30,Bajito,Ana Guerra,2019-01-05,es,1izomJbkB4nTh5hDLgsBZd
31,No Tengo Nada,Alejandro Sanz,2019-01-05,es,2gXclup5H2J9dInrVLFs3n
32,Perdona (Ahora Sí Que Sí),Carolina Durante,2019-01-05,es,1AODZVWUeYlsKoFTo2iyEA
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-05,es,4w8niZpiMy6qz1mntFA5uM
34,Trampoline,SHAED,2019-01-05,es,0lsRatBUs9HNIZAmoGABzk
35,Real Love,Ashe,2019-01-05,es,2f47eePMUJvRVVqWdA4JC2
36,Sin Culpa (feat. DrefQuila),Duki,2019-01-05,es,3dLiBBKbeUIhzGNeuo5JGS
37,Desde el Corazón,Bad Bunny,2019-01-05,es,1R2mapMAUiYqre6jcFX57g
38,Shake That Thing,Leventina,2019-01-05,es,2bGQA7mDO7mSrBT16zRsHs
39,Me Gusta,Natti Natasha,2019-01-05,es,2hNwoBCLppnljA7HVvwZns
40,Está Rico,Marc Anthony,2019-01-05,es,2wRkBumdItthjYP9XknImg
41,"Unnskyld (From the Original Motion Picture ""Battle"")",Yomi,2019-01-05,es,2DVqeI32HixbQi59kXLpG6
42,Poca Suerte,Funzo & Baby Loud,2019-01-05,es,5NuVQ1a9vJxMeXJNMpXfZ7
43,Back Into Consciousness - Original Mix,Spektre,2019-01-05,es,2Xg4bsCoRI7Ey7eIy6tmvV
44,Sweet but Psycho,Ava Max,2019-01-05,es,25sgk305KZfyuqVBQIahim
45,Bubalu,Becky G,2019-01-05,es,7dNwJbsT0sg1le5kVugGJb
46,Mejor Que Tú,Aitana,2019-01-05,es,7Kn8yBD9hk8zJtgMQQrTKV
47,Shallow,Lady Gaga,2019-01-05,es,2VxeLyX666F8uXCJ0dZF8B
48,Hanging Tree - Original Mix,Michael Bibi,2019-01-05,es,7n0cOjwadpms08yfGEeyOQ
49,BAD,ricky retro,2019-01-05,es,6adDpX54Bz3rBkmI1FwnvL
50,Pa Olvidarte,ChocQuibTown,2019-01-05,es,0NCMHQFpWVDK199pKR2Y7V
1,Calma - Remix,Pedro Capó,2019-01-06,es,5iwz1NiezX7WWjnCgY5TH4
2,Adan y Eva,Paulo Londra,2019-01-06,es,6FyRXC8tJUh863JCkyWqtk
3,A Solas - Remix,Lunay,2019-01-06,es,3T5QSIgoaPIh07SwixRDp7
4,Vas A Quedarte,Aitana,2019-01-06,es,2b3JxLi8KAiOsD8ehnOxDZ
5,Adictiva,Daddy Yankee,2019-01-06,es,6MJUCumnQsQEKbCy28tbCP
6,MALA,6ix9ine,2019-01-06,es,0LQ1J0BCzA2qnAgp9MkkNE
7,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-06,es,27rdGxbavYJeBphck5MZAF
8,Ta To Gucci (Remix),Cauty,2019-01-06,es,7kuRvjpeUcn6qNV9IBXC2C
9,A Cover Is Not the Book,Emily Blunt,2019-01-06,es,4aXYjdLxgXUgFgQk23t8Tv
10,De Cero a Cien,Adrian Fyrla,2019-01-06,es,3Kjfxwet6r59mTpQQID8GV
11,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-06,es,6fIgsZFtGXiIvxb2Y6oCc7
12,Otra Copa,Bandaga,2019-01-06,es,38a7xqi18rg8wGJhK71fj8
13,Ella Quiere Beber - Remix,Anuel AA,2019-01-06,es,2cYnZNzFRFK0H7vSNxPsUq
14,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,2019-01-06,es,1Ea0zWC9cjfsF70fvZ3qva
15,Desconocidos,Mau y Ricky,2019-01-06,es,0s5DNDV6LAKn2u2Ufa3VjQ
16,Going Bad (feat. Drake),Meek Mill,2019-01-06,es,2IRZnDFmlqMuOrYOLnZZyc
17,Bvulgari,Daddy's Groove,2019-01-06,es,7rEOUR7AmXcgd32WG5duJh
18,Reggaeton,J Balvin,2019-01-06,es,2D3z17LBMJ2HEHeBFFjTLi
19,KNOCK,Stafford Brothers,2019-01-06,es,6FZeriWMXd5ciTN7GvC0od
20,Ramenez la coupe à la maison,Vegedream,2019-01-06,es,1m0UFnuTktOkksvjbF9z0m
21,Can You Imagine That?,Emily Blunt,2019-01-06,es,5ollDCofTmRZN0Bbhz4EDW
22,Jenifer,Gabriel Diniz,2019-01-06,es,5ixqGGFu0hdHfErdp32QwT
